x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
-0.030762,-0.099854,-0.812012,0.915527,-0.671387,2.426147,concrete
-0.197998,-0.129883,-0.936523,2.609253,-0.701904,2.319336,concrete
-0.080322,-0.118896,-1.115234,4.501343,-1.113892,1.251221,concrete
-0.090088,-0.058594,-1.104004,4.53186,1.327515,1.617432,concrete
-0.07251,-0.015625,-1.112793,-0.061035,2.792358,2.548218,concrete
-0.175293,-0.096924,-1.003662,-2.151489,2.380371,3.52478,concrete
-0.04834,-0.083008,-0.907227,-1.373291,1.052856,3.158569,concrete
0.070068,-0.147461,-1.107666,0.427246,-0.335693,1.800537,concrete
0.236328,0.032715,-0.85376,2.624511,0.869751,1.144409,concrete
-0.027588,-0.069336,-0.989746,1.617432,3.341675,1.235962,concrete
-0.12793,-0.099365,-1.108643,1.739502,1.907349,3.219604,concrete
-0.140381,-0.015137,-1.034668,0.427246,-0.808716,2.349854,concrete
-0.007324,-0.094238,-1.075684,-0.823975,-1.831055,3.112793,concrete
0.064453,-0.015869,-0.904297,0.946045,0.915527,3.738403,concrete
-0.142578,-0.017578,-0.994629,1.220703,1.602173,5.081176,concrete
-0.122314,-0.021484,-0.97583,1.434326,0.610352,4.989624,concrete
0.016357,-0.042969,-1.046387,1.495361,-0.198364,5.050659,concrete
0.019287,0.026367,-1.027588,1.205444,0.915527,4.852295,concrete
-0.000977,0.041016,-1.094727,0.961304,1.403808,4.02832,concrete
-0.020996,-0.023193,-0.994873,-1.449585,0.961304,3.463745,concrete
-0.010498,0.02832,-0.962158,-0.915527,0.62561,3.494262,concrete
-0.047363,-0.054932,-0.972656,0.808716,0.900268,2.471924,concrete
0.027832,-0.027588,-1.095459,0.701904,1.327515,2.89917,concrete
-0.072998,-0.061279,-0.987061,-0.366211,1.647949,3.295898,concrete
-0.062256,-0.063232,-0.923584,0.488281,0.762939,3.356933,concrete
0.012451,-0.046875,-1.028076,1.052856,0.228882,3.219604,concrete
0.049316,-0.034912,-1.058105,0.793457,0.579834,2.975464,concrete
