filtered accelerometer,gyro,surface
-0.0522702620151221,3.577526993633032,asphalt
0.22105713596546375,4.122866909159936,asphalt
0.13196045628917158,3.839700712192293,asphalt
-0.1257505620941524,3.8870394877225007,asphalt
-0.04633944845343072,3.19769045632766,asphalt
-0.04409645619848467,4.716471891933737,asphalt
-0.02660965838578102,2.9089511722428414,asphalt
0.019747636028550862,3.0270142442512555,asphalt
0.0528872342213201,4.6404287738093775,asphalt
-0.10398699418175718,3.3176198839627484,asphalt
0.1099674619618135,2.514368877318124,asphalt
0.03503089645511507,2.6844199411541405,asphalt
-0.22049595371495773,0.6419577333719098,asphalt
0.16301815318125826,2.0084304492436376,asphalt
-0.010555652544947522,4.408839766827209,asphalt
0.10407335986176104,4.519539321694413,asphalt
0.07432154576187888,4.151595847197316,asphalt
-0.21810328166351692,1.4801021443299107,asphalt
-0.1346527497325118,3.3052454842504515,asphalt
0.09683717604208088,6.4994915211487125,asphalt
0.1621923209936124,5.207764500300392,asphalt
0.1733321153865797,3.409817952386021,asphalt
-0.18960781424130954,3.3690144133792304,asphalt
0.039603087779698454,3.581885049113944,asphalt
-0.06053558101986818,2.9729974590882176,asphalt
-0.061686046714799186,3.4642827542546235,asphalt
0.012093715462623188,2.963703617596233,asphalt
0.1246766179901862,3.0366906825310678,asphalt
0.09094226870113899,1.8378448663867144,asphalt
0.24429319937770208,3.5470699858656585,asphalt
-0.013808111802748557,5.634006556758432,asphalt
-0.18865860008645685,6.257461577473569,asphalt
-0.22297620247069,3.2728589332235205,asphalt
-0.10850493316717039,5.511401541922073,asphalt
0.026557361819251828,7.362471807706024,asphalt
0.04347397180715623,7.712211521347362,asphalt
0.04586713149181974,3.335013956808577,asphalt
-0.06912635020481467,4.677684140311956,asphalt
0.1519256705572848,5.143389026947213,asphalt
-0.1437296369340775,4.646971254474252,asphalt
-0.0343715186366495,6.779059509517968,asphalt
0.22353180165302527,5.512183372255589,asphalt
0.01739398547892325,5.061273963840428,asphalt
-0.11620435110063337,4.471554445484366,asphalt
0.03496057357684688,4.615625847601384,asphalt
0.024771119051359525,6.477099266697323,asphalt
0.16547902869063325,1.7596632889303,asphalt
-0.10589402501281485,2.1935536535813296,asphalt
-0.06720731713658079,3.7442838012829633,asphalt
0.05482739787632053,4.105067453373331,asphalt
-0.03393688584841757,1.2984324373682292,asphalt
0.02167167919786398,1.282192003352462,asphalt
-0.07839915086463752,1.6489374580999123,asphalt
-0.09642711518313309,3.859478306549863,asphalt
0.07874659477220106,4.47165831614693,asphalt
0.23249196859883808,2.102226910556993,asphalt
-0.17371836219014028,3.407666935564419,asphalt
-0.18878718044234533,3.0878593854971763,asphalt
0.19823857222809324,2.471217200964132,asphalt
0.18661825782797656,4.434404700988285,asphalt
-0.12359058809295731,0.6005450728246798,asphalt
-0.20843531297823828,2.491858816039344,asphalt
0.12157330651864937,4.237247607653582,asphalt
0.020250551758296476,4.508423830055134,asphalt
-0.02481510654155804,1.279192174083707,asphalt
0.07656484173775763,3.2185555278953943,asphalt
-0.09528691686680939,4.428440528119238,asphalt
0.03938847063915595,3.408487307635016,asphalt
0.038290245339014234,3.863849337583441,asphalt
0.17991929425537587,3.216746851093819,asphalt
-0.0448419843696728,2.9240796935283755,asphalt
-0.23714252868336388,3.1921881737244124,asphalt
0.043426178105652954,5.032856873959462,asphalt
0.004400458430310636,6.519718027400418,asphalt
0.11274221361526256,3.0429714502364296,asphalt
-0.010474259433922198,3.9993161543177607,asphalt
0.18199989842147318,4.18458204251476,asphalt
0.03394953384395096,2.095848541476459,asphalt
-0.25726415326753216,2.318381964968025,asphalt
0.12965546070716116,3.1299122577966942,asphalt
0.07885267786331572,4.900732189415169,asphalt
-0.10652534654754642,3.2435247858874146,asphalt
0.04025064321553302,4.5384575402260845,asphalt
-0.03499095095648461,2.226894300105867,asphalt
0.019856335499824348,2.7961084627125965,asphalt
-0.05367343047391507,3.084087710078946,asphalt
-0.17080494360511664,2.454721188572136,asphalt
0.19169779486337635,3.919044057134852,asphalt
-0.07973116557221618,2.7904813185694324,asphalt
0.052699939813850946,1.6587217499499425,asphalt
0.04673614398542821,3.085484020338138,asphalt
0.015080973832999903,3.146901054823777,asphalt
0.10649855866520427,3.4272881649493674,asphalt
-0.07063687090672528,1.4168509427533302,asphalt
-0.16116673638383083,1.9122252653108105,asphalt
0.04650275360203637,0.8524459055271484,asphalt
0.09303938161661258,0.3160445340849925,asphalt
-0.14063501827464822,2.3510918434314725,asphalt
-0.02870527316087194,2.759310319580964,asphalt
0.1834491183786856,4.083002176576079,asphalt
0.10927918614034546,3.5079621907433665,asphalt
-0.01017631495926486,2.290292975365597,asphalt
-0.15737254090774,3.823628697932632,asphalt
0.011796632707790125,4.430990214218262,asphalt
0.04649181575719724,3.749907914254962,asphalt
0.10994861583556925,4.277825269084397,asphalt
-0.26853317821369327,2.727357029179165,asphalt
0.009257039768060703,3.448283358483464,asphalt
0.004767526549605602,5.362655537723825,asphalt
0.10774647314113767,3.4357360027362405,asphalt
0.08833148993077052,3.6541529344013504,asphalt
0.07936656801923582,3.833753283679324,asphalt
-0.06719265458560042,2.950475667957457,asphalt
-0.05571589278779433,2.2289844564469266,asphalt
0.013005718922864179,2.487041997151234,asphalt
-0.12237539527758443,1.8050569657797504,asphalt
-0.0950181273228148,4.168638747130531,asphalt
0.08685606230804215,5.694799617190582,asphalt
0.13943505534362058,2.8669468205024318,asphalt
0.04091250661213693,3.617651838946639,asphalt
-0.17347059609237242,2.2091541935061936,asphalt
-0.18927991257735213,2.0497949733205023,asphalt
0.24828274304349643,5.123250419816896,asphalt
0.13014144249671802,3.5976453795295056,asphalt
-0.0324371170002839,4.249894934337319,asphalt
-0.19289379058585787,3.0678889402496305,asphalt
0.016764191280236106,4.085082447306786,asphalt
0.12439697228710167,4.3395898543562845,asphalt
-0.0703688629858057,3.754871120796824,asphalt
-0.12931613781881385,4.956664331093745,asphalt
0.24303497904009874,5.604131602477765,asphalt
0.03669837883078775,3.14793682702687,asphalt
-0.22286930433793437,2.0374340502767203,asphalt
0.1679431701609824,2.457612408073535,asphalt
-0.04172862130525497,5.653952573845044,asphalt
-0.029066721646254803,3.868306000934647,asphalt
0.11277417181110895,3.3251906220391336,asphalt
-0.05084346164336866,3.706001120520743,asphalt
-0.24861090884779938,7.028556451797125,asphalt
0.0386079784403526,3.834573388147761,asphalt
0.34174977252700356,4.863844901001984,asphalt
-0.10036305047850104,6.553130041756305,asphalt
-0.2541961338758916,6.576608244224145,asphalt
0.09603851291996258,6.390008224150341,asphalt
0.08721084463322236,6.619060691416192,asphalt
-0.16012540697773994,5.556839444698128,asphalt
0.14872148661276963,5.628011546190804,asphalt
0.1415149337888569,8.334344051505314,asphalt
-0.18206424588164766,9.027492635511868,asphalt
-0.14972110364269875,7.519812069016353,asphalt
0.05050968831216064,7.133429836227871,asphalt
0.0236321487515928,5.797957786086926,asphalt
-0.024185333051649122,5.8572083259774015,asphalt
0.05734246492924296,6.7859070490647015,asphalt
0.08460758499617836,7.772476557967479,asphalt
-0.026752471438496794,8.863281606318623,asphalt
-0.2360166927164345,7.668432408085632,asphalt
0.014767643090031965,6.874045389761767,asphalt
0.14997476472395949,9.537328894112754,asphalt
0.03371366689584458,7.857994440566244,asphalt
0.03799729405429424,4.2687810197292855,asphalt
0.09424484231153042,7.14588812888706,asphalt
-0.10942614234829433,7.738507733808309,asphalt
-0.14173377647110824,4.843698341660224,asphalt
-0.011370845123051898,4.542841265856975,asphalt
0.03410319038260208,4.620238906137539,asphalt
-0.012976858749174335,4.414222197312455,asphalt
0.04941451442342802,4.567987719072918,asphalt
-0.09190587573185986,4.888769289528296,asphalt
-0.026025325861128105,5.711945898730747,asphalt
0.10978469379006484,5.315513952744833,asphalt
0.13011490345376137,6.157937643622985,asphalt
0.02206838049531256,8.484819778136835,asphalt
-0.23551032825279708,8.070225742867173,asphalt
0.0033698937471610254,5.986464417700485,asphalt
0.009731889064035557,8.021450035138846,asphalt
-0.07789358018613542,7.576184497410686,asphalt
-0.09346181722825343,6.240266206023185,asphalt
-0.00875593604994121,7.142856931965879,asphalt
0.1702462038341123,5.8710848906978,asphalt
0.10484078420126003,4.186973093759859,asphalt
0.017046551883266915,2.530981770255566,asphalt
-0.1941731429322928,2.6062621481359085,asphalt
0.011392277486062297,3.5928213889968146,asphalt
0.043050498893777156,2.44773942644739,asphalt
0.08367337590588866,1.8545552684306823,asphalt
0.04217326651047174,2.5913452962631207,asphalt
-0.1860075551184146,3.126078723652685,asphalt
0.05998955095358864,2.9845657304862625,asphalt
0.29282498043061006,2.3501507710221485,asphalt
-0.024904599770587576,4.874269189269505,asphalt
-0.3854810162329923,1.40472010255353,asphalt
0.17106343931716522,2.178161908963151,asphalt
0.06593553540016457,3.6682713136532032,asphalt
-0.09340396033906724,3.2086656834611174,asphalt
0.06857934518489997,1.4204608888403087,asphalt
-0.20295824811362836,2.740980944860617,asphalt
0.11454399518646816,3.0189659231572987,asphalt
0.1396904590907978,2.343801369422119,asphalt
0.13801037649512377,2.3252008271134343,asphalt
-0.16310033214841804,4.827689215477214,asphalt
-0.04013745023830887,5.159321137418081,asphalt
0.10292621802284849,2.7204756165823287,asphalt
0.07501051459195635,1.401982722146746,asphalt
-0.09313826477916826,4.19161456945817,asphalt
0.14634361513575353,2.930680540745955,asphalt
-0.06877592542875366,1.1859725043819522,asphalt
-0.021112891825133675,5.1929447523825045,asphalt
0.004440772824036456,3.3865230469615883,asphalt
0.10348160318424474,0.8698845266850077,asphalt
-0.12308081446602105,3.610533789017075,asphalt
-0.1981011791061207,2.0664813749218744,asphalt
0.06713408069224855,3.4097165402216354,asphalt
0.2130356123462733,2.994184786317304,asphalt
0.023841937084439293,1.851665296896013,asphalt
-0.0979554188123904,4.545608132426947,asphalt
-0.10090684768019521,2.6697214491877235,asphalt
0.08152560423571371,2.892375763608872,asphalt
0.010163030103288598,1.6312634782125173,asphalt
-0.13597945214803622,1.2664795421687634,asphalt
0.0021024935779645794,1.9219410618229165,asphalt
0.04988919133166564,3.118882654480287,asphalt
-0.17941923435287288,2.5003001213650333,asphalt
0.35579221028875285,3.7267693266024655,asphalt
-0.07670854627708242,1.815090697849284,asphalt
-0.19299096532266563,1.0747429364596912,asphalt
-0.09754878093071222,0.8252448255505757,asphalt
0.15147650549262115,3.402230816146077,asphalt
-0.06143830418302248,3.450443409779821,asphalt
-0.1178675177660553,2.841946936037336,asphalt
-0.005965367328802709,3.0667510121907515,asphalt
0.07407247010618045,1.81989406229566,asphalt
-0.0047901680394463264,1.941527572126134,asphalt
-0.05833997837831956,4.554690445652042,asphalt
0.08548383867387374,3.3898900814191606,asphalt
0.14795518345485031,4.249949131717344,asphalt
-0.04833532226328896,4.565948431516173,asphalt
0.08056375248899358,6.336164942204551,asphalt
-0.14860093717554773,6.601202853357182,asphalt
-0.11084801714511097,4.540201414136822,asphalt
0.08403504446268888,1.975467862201003,asphalt
-0.0602780231723222,4.715064265709748,asphalt
-0.03158906552293234,5.101412955623275,asphalt
-0.38113587076813926,4.52229448924625,asphalt
0.43089758031287184,5.63338683574029,asphalt
0.2378331604877081,9.56326796333262,asphalt
0.13585286891979723,6.567610287822124,asphalt
-0.34969263493008584,6.577227461811321,asphalt
-0.19036306907345435,7.003185064142529,asphalt
0.37487083979852187,7.362408663429313,asphalt
-0.048023484355279485,6.045638854603374,asphalt
-0.21075240406017048,6.381969449419669,asphalt
-0.13686878317987858,5.178667532252481,asphalt
0.14838101600204975,4.289782158835575,asphalt
0.1598147461473844,3.194156841560226,asphalt
-0.1118489971424109,4.501885851018548,asphalt
-0.06928004523255447,5.533115676420474,asphalt
0.09255910395322454,2.77982278219116,asphalt
0.09100813864928776,2.020335380530916,asphalt
0.08054109298197232,5.132784893397151,asphalt
-0.08134511852961389,3.925988435263788,asphalt
-0.41731608413813226,4.581602503653498,asphalt
0.2243046198275422,5.902232478579355,asphalt
-0.053144965366291624,7.447710862411214,asphalt
0.3283886976612377,2.854086885246838,asphalt
-0.22500148358206387,1.2310540150285851,asphalt
0.06657313591441665,0.7749002405535825,asphalt
-0.11574261215739745,4.122273694886112,asphalt
0.02662947147720715,5.986017006177062,asphalt
0.11305043342534236,4.137608255817,asphalt
-0.03231655295782429,3.2436683625218223,asphalt
0.0586596155887421,3.230036804436909,asphalt
0.017528792717380778,2.375181489183932,asphalt
-0.07033608388970172,2.6022832678503702,asphalt
-0.0554348736490347,3.087181228096919,asphalt
0.14893014166123497,2.224959651120442,asphalt
-0.1376680530531752,2.785094725561952,asphalt
0.16217416726591596,3.258135766601202,asphalt
0.04361060152244378,1.5442320205503446,asphalt
-0.0827335681705372,3.927945396153312,asphalt
-0.2354625933233642,4.708542066081284,asphalt
0.4071657917809064,4.605298597212998,asphalt
0.039184099523650845,2.1957812280885363,asphalt
0.020836937303207268,5.880674135329469,asphalt
0.05650701452168123,6.708402683633117,asphalt
-0.025125882008825744,6.775194131763754,asphalt
-0.4735538325053999,3.4310906854759757,asphalt
-0.023522642154008407,8.951942017437668,asphalt
-0.03879430005770133,5.658706332019979,asphalt
0.1216768977532331,5.060054343291285,asphalt
0.40387461225050386,2.376504341206428,asphalt
0.14992634739111887,4.780873422228829,asphalt
-0.016818346343633054,6.278188865596988,asphalt
-0.09809173040773177,7.60282783678606,asphalt
-0.17253286310647284,1.717139387905944,asphalt
0.009762777543447896,2.5702344507814847,asphalt
0.1023306092544135,4.883050744358695,asphalt
0.11663809841463256,2.925591363772631,asphalt
-0.10302900364306344,5.863942358573709,asphalt
-0.16792426780371747,4.056972754336169,asphalt
-0.033611414928310164,3.635948396673831,asphalt
0.05651625216663446,4.121398538666941,asphalt
0.09695715329706618,2.987840494879203,asphalt
0.22099826672006417,4.437134332553952,asphalt
-0.2158971745763549,3.223651957383737,asphalt
-0.29751479649295387,3.855071871473475,asphalt
0.04212283540704435,2.9042652692274853,asphalt
0.21565305329451856,6.205864738048598,asphalt
0.0014482389216354588,5.4668217805143415,asphalt
0.1521793378160673,4.75058297679348,asphalt
-0.0913745287026921,5.185069665178762,asphalt
0.010381119537769318,3.300769001015976,asphalt
-0.23347211565851161,3.8609559567766376,asphalt
-0.10811814851747235,3.1225383136917637,asphalt
0.2613102665546193,3.995034871919017,asphalt
0.09928738009100195,5.180869801828743,asphalt
0.005666624569149681,3.7349141806805943,asphalt
-0.07636682364126318,6.372129333447258,asphalt
-0.14124998561426919,3.03803211156877,asphalt
-0.006983973539196963,2.8310703254260567,asphalt
0.14552183295128196,2.3560379441609167,asphalt
-0.034902641105501196,3.065194239377335,asphalt
-0.13899797998797853,4.768315769714082,asphalt
0.06647781126283389,2.075924495941748,asphalt
0.0869191815323491,3.154733622829351,asphalt
0.16231451278820164,3.5002874375229527,asphalt
-0.02557224888026761,6.475157889665162,asphalt
-0.02017404833560765,3.4017521703441305,asphalt
-0.24398395920835628,4.006151598184597,asphalt
-0.15874751156998287,4.320663281415597,asphalt
0.3003655114955185,5.865053745980509,asphalt
0.03710702234640523,2.2389382812266176,asphalt
-0.38615386881879465,1.1395158843921398,asphalt
0.1089238825836957,3.659151424953469,asphalt
0.19985325492229358,7.411154713078455,asphalt
0.119284026562616,4.891697571832605,asphalt
-0.16921438575987366,2.6954119492912394,asphalt
-0.04613289506780045,2.85143371698835,asphalt
0.10469731713686928,3.6032716226646015,asphalt
-0.1198729323327564,3.512406073991018,asphalt
0.07359437630142096,1.771925332264596,asphalt
-0.067114983017549,2.9187793390813224,asphalt
0.0013005293692768438,1.7025685738662628,asphalt
-0.09393799033136947,1.5741714187587703,asphalt
0.07729647180534065,1.8208532079431885,asphalt
-0.01467206734161373,3.641995215378653,asphalt
-0.11095781805747063,2.664570872064205,asphalt
-0.06637364023369977,4.833809964708481,asphalt
0.11148613849018515,7.353073864859172,asphalt
0.1298902596502271,6.160092405386303,asphalt
-0.22916241366616413,4.252441114270837,asphalt
-0.04825830267565107,5.351573513571031,asphalt
0.18475731304610524,4.270443878134919,asphalt
-0.035664070615447366,3.0509566012504994,asphalt
0.0629286752903354,2.7710982320237227,asphalt
0.08485458653337173,2.230811989851677,asphalt
-0.20990128131366362,3.974614062707221,asphalt
-0.028082956052603428,3.747267240843919,asphalt
0.10780588074881597,6.358833386257104,asphalt
0.027416259390865727,5.018123038929795,asphalt
-0.1809327689088857,5.65839793640541,asphalt
0.008169478324106609,4.800313334209549,asphalt
0.18425993257040924,4.8974771940743125,asphalt
-0.05285546883374802,4.969049848937823,asphalt
0.0013091765132179078,3.961940633931559,asphalt
0.1974650640531204,3.2538443987992114,asphalt
-0.01634186498661513,1.1249153169443469,asphalt
-0.10905374266444905,2.8011826437351424,asphalt
-0.08532857076881407,3.2428424536204346,asphalt
0.20016997081667676,1.3641907280585803,asphalt
-0.10558419318499829,2.21966908041379,asphalt
-0.12648467134934244,3.541518592744079,asphalt
0.0563493530926733,3.5260681699642453,asphalt
0.08489353691955967,2.93782207198547,asphalt
-0.30250990414793155,0.5768143720374865,asphalt
0.14909305399859485,2.157810478734405,asphalt
0.11261188333922079,1.4928676822933773,asphalt
0.07804931992445154,1.407369798538039,asphalt
0.13905447728471745,2.9419010751840378,asphalt
-0.014823298243421122,2.9069492232763547,asphalt
-0.47173797935926276,5.140422576420543,asphalt
0.4234278345542677,2.468200449921764,asphalt
0.047782778099618665,3.4574548115194506,asphalt
-0.42939393117868124,3.477163169609818,asphalt
-0.0008890094948123227,2.445455788189392,asphalt
0.3663721952022193,3.690292808544195,asphalt
0.12599010970169122,4.753180183037668,asphalt
-0.1368476682255652,4.8530628680828976,asphalt
-0.0237624277815305,4.272160719237281,asphalt
-0.0431981140044177,1.132444753372985,asphalt
-0.2089215602396042,6.587857095741072,asphalt
0.25512411731626056,2.243716605158504,asphalt
0.23868153193911923,2.0198163485252807,asphalt
-0.1826168821168572,5.5993723883347855,asphalt
-0.29830910863715493,4.280437138248032,asphalt
-0.0445514489199388,3.3593596387290834,asphalt
0.1489245487738628,2.4510188840745397,asphalt
-0.13483455530856053,4.554895679303094,asphalt
0.10270625160962242,3.9757852885548286,asphalt
-0.05162226739348709,4.457055249576675,asphalt
-0.02350962475235974,4.618701483016196,asphalt
-0.1522483054204582,3.307216872897966,asphalt
0.1626017725800563,3.049353562213473,asphalt
