x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
0.051025,-0.024414,-1.023926,1.861572,0.839233,-0.396728,asphalt
0.073486,-0.036865,-1.025391,3.067016,2.822876,-0.167847,asphalt
-0.079834,-0.084229,-1.014648,-0.411987,2.883911,-1.876831,asphalt
0.034668,-0.105225,-0.859375,2.487183,1.266479,0.869751,asphalt
0.014404,0.082275,-1.131348,3.662109,0.793457,1.983642,asphalt
0.034668,-0.012939,-0.994141,0.808716,1.098633,-2.227783,asphalt
0.177002,-0.036377,-0.930908,0.686645,0.732422,-1.541138,asphalt
-0.059326,-0.129883,-1.072021,2.975464,1.205444,2.883911,asphalt
-0.044678,0.100098,-0.990234,1.358032,1.785278,3.280639,asphalt
0.000244,-0.101074,-0.975342,-0.549316,-0.534058,1.571655,asphalt
0.175049,-0.014404,-0.986084,2.044678,-2.334595,3.204345,asphalt
0.0896,0.048584,-1.034424,1.403808,0.610352,4.180908,asphalt
-0.060547,-0.080078,-0.92041,-0.564575,1.235962,2.410889,asphalt
0.010986,-0.065186,-0.999756,1.312256,-1.663208,4.91333,asphalt
-0.001465,0.033203,-1.186768,3.082275,-1.174927,7.034301,asphalt
-0.06665,0.004639,-1.027588,0.12207,-0.183105,3.616333,asphalt
0.082275,-0.093506,-0.960693,-0.366211,-0.961304,4.241943,asphalt
0.031982,0.068604,-1.037598,0.900268,-2.029419,6.576538,asphalt
0.011475,-0.052002,-0.990479,-1.098633,-0.12207,4.150391,asphalt
-0.048828,-0.187012,-1.019531,1.022339,0.579834,4.91333,asphalt
-0.046143,0.068359,-0.958984,2.243042,-1.144409,4.470825,asphalt
0.017822,-0.053955,-0.984863,-0.976562,-1.937866,3.601074,asphalt
0.060791,0.063721,-1.042969,0.183105,-1.800537,5.203247,asphalt
0.154785,-0.08374,-1.084961,0.0,0.350952,3.234863,asphalt
-0.023193,-0.080811,-0.931641,-2.944946,1.998901,3.265381,asphalt
-0.057861,-0.186523,-0.910889,-0.869751,-0.488281,6.515502,asphalt
-0.23999,-0.049316,-1.197998,2.01416,-2.975464,6.591796,asphalt
0.286621,-0.005859,-0.939453,2.441406,-3.173828,2.929687,asphalt
0.221436,-0.026123,-0.833252,1.785278,-0.015259,1.63269,asphalt
-0.085205,0.001709,-1.084717,-0.396728,0.289917,5.325317,asphalt
0.113037,-0.127197,-1.061279,1.663208,-0.823975,6.103515,asphalt
0.048584,-0.091064,-0.958984,2.212524,1.708984,5.508422,asphalt
-0.067139,-0.062988,-1.15332,0.259399,0.915527,4.455566,asphalt
0.073486,-0.000488,-1.012207,0.930786,-0.38147,2.914428,asphalt
0.184082,-0.140625,-0.837646,-0.610352,1.571655,3.14331,asphalt
-0.249756,-0.035645,-1.023438,0.366211,0.808716,5.41687,asphalt
0.119141,-0.116211,-1.047119,2.258301,-0.823975,4.302979,asphalt
0.062988,-0.096924,-0.983887,2.227783,0.701904,1.495361,asphalt
0.029053,-0.015381,-0.98999,1.464844,-0.396728,0.12207,asphalt
0.11377,-0.008057,-1.050537,3.356933,-1.068115,1.022339,asphalt
0.129883,-0.040039,-1.010986,-0.808716,0.335693,2.700805,asphalt
-0.055176,-0.042969,-0.978027,-2.63977,1.586914,3.372192,asphalt
0.019775,-0.134521,-1.031982,0.015259,0.38147,2.609253,asphalt
-0.004639,-0.132568,-1.11084,0.473022,-1.220703,2.349854,asphalt
0.157227,0.008301,-0.949951,1.785278,-1.098633,1.235962,asphalt
0.087891,-0.144775,-0.945068,-0.839233,0.900268,0.549316,asphalt
-0.081787,-0.082031,-1.054443,0.076294,1.220703,2.471924,asphalt
-0.116211,-0.041748,-1.027588,2.288818,-0.976562,0.946045,asphalt
0.290527,-0.068115,-0.918701,0.259399,-1.235962,-0.656128,asphalt
0.052246,-0.019043,-0.920166,1.098633,3.082275,-0.305176,asphalt
-0.063965,-0.091309,-0.953125,1.724243,2.746582,1.51062,asphalt
-0.038086,-0.070068,-1.230469,3.387451,1.998901,1.235962,asphalt
-0.062256,0.06665,-1.140381,3.479004,0.411987,1.571655,asphalt
0.092285,0.057861,-0.879639,-3.875732,-0.167847,0.244141,asphalt
0.062012,0.029541,-0.963379,-3.051758,-0.930786,0.213623,asphalt
0.195068,-0.08374,-0.94458,4.714966,-0.076294,-0.091553,asphalt
0.153564,0.05835,-0.971924,2.746582,0.946045,0.152588,asphalt
0.001465,-0.141113,-1.022461,1.205444,2.39563,1.403808,asphalt
-0.069336,-0.141113,-1.053711,3.341675,2.044678,2.487183,asphalt
0.000732,0.033691,-0.907959,2.365112,2.319336,0.183105,asphalt
0.145508,-0.063721,-1.111328,1.647949,0.50354,-1.831055,asphalt
-0.046387,-0.102051,-1.041748,2.27356,0.686645,-1.251221,asphalt
-0.081055,0.010498,-0.788086,-0.076294,-0.12207,-0.62561,asphalt
0.171631,-0.053223,-1.162109,-0.610352,-1.617432,-1.022339,asphalt
0.195557,0.006104,-0.983154,3.829956,1.190186,-1.831055,asphalt
0.101807,-0.038574,-1.111816,2.548218,3.112793,-2.059937,asphalt
-0.024414,-0.003174,-1.087158,-1.205444,3.433227,-1.998901,asphalt
-0.167236,-0.016602,-0.7771,-0.50354,0.366211,-1.342773,asphalt
0.002197,0.049561,-0.877197,2.746582,-0.167847,-1.831055,asphalt
0.165771,-0.137451,-1.089111,5.92041,0.473022,-2.63977,asphalt
0.130371,0.118652,-1.162354,4.348755,1.113892,-2.63977,asphalt
0.073242,-0.122559,-1.178223,1.922607,1.983642,-1.998901,asphalt
-0.016846,0.149658,-0.810059,1.495361,1.464844,-2.63977,asphalt
0.018799,-0.051758,-1.051758,-2.685547,0.488281,-2.319336,asphalt
-0.002197,-0.037109,-0.952393,1.342773,2.090454,-1.63269,asphalt
0.033936,-0.115967,-0.944336,2.868652,-0.366211,-1.907349,asphalt
0.122314,-0.006348,-1.018555,2.349854,0.427246,-1.754761,asphalt
-0.06543,-0.056641,-1.135254,2.410889,0.015259,-1.846313,asphalt
0.146973,0.081055,-1.092041,1.235962,-0.076294,-1.358032,asphalt
-0.190918,-0.280273,-1.21167,0.534058,-2.487183,-2.471924,asphalt
0.006104,0.013672,-1.0,1.541138,-5.386352,0.595093,asphalt
0.227783,0.11084,-0.7854,-4.074097,-4.241943,-2.13623,asphalt
0.243896,-0.123535,-0.742188,-3.097534,-0.320435,-1.00708,asphalt
0.091553,-0.093262,-0.895996,4.257202,3.219604,1.373291,asphalt
-0.161865,-0.113037,-1.021729,6.54602,2.075195,2.655029,asphalt
-0.145508,-0.031006,-1.047119,7.461547,0.671387,1.831055,asphalt
0.104004,0.011475,-1.054932,2.746582,1.785278,-0.62561,asphalt
0.092285,0.001465,-0.940674,0.137329,4.364014,-1.678467,asphalt
-0.009521,0.024658,-1.166016,-0.213623,4.211426,-2.944946,asphalt
-0.072266,-0.055176,-0.865967,1.693725,1.541138,-4.043579,asphalt
0.136475,-0.041504,-0.969727,4.623413,1.708984,-4.653931,asphalt
0.111572,-0.072754,-1.230957,3.280639,2.059937,-3.921509,asphalt
0.000977,0.012207,-1.031982,2.120972,1.907349,-4.180908,asphalt
0.09375,-0.086426,-0.889404,-0.595093,-0.244141,-4.425049,asphalt
0.099121,0.014648,-1.044922,2.532959,-0.579834,-3.814697,asphalt
0.111816,-0.052246,-1.032227,5.249023,1.907349,-3.280639,asphalt
-0.085205,0.000488,-1.177246,-1.113892,1.022339,-0.900268,asphalt
-0.067871,-0.116455,-0.898926,-1.205444,-1.037598,1.51062,asphalt
0.014404,0.039063,-0.946777,2.304077,-2.700805,1.190186,asphalt
0.158203,-0.112549,-1.052002,2.777099,-3.02124,0.106812,asphalt
0.19873,0.004883,-0.960693,1.174927,-0.549316,-0.061035,asphalt
-0.084229,0.040527,-1.032471,-0.62561,0.488281,1.00708,asphalt
0.000488,-0.125488,-0.928223,1.480102,-0.564575,0.457764,asphalt
-0.049316,-0.054199,-0.915771,3.753662,-0.518799,0.732422,asphalt
0.008545,-0.054932,-1.092529,3.967285,1.38855,1.525879,asphalt
-0.103516,-0.008789,-1.243408,2.090454,-0.061035,-0.213623,asphalt
0.108887,-0.004639,-0.834473,2.380371,-1.724243,-1.724243,asphalt
0.075684,0.022705,-0.822754,2.624511,0.640869,-1.495361,asphalt
-0.044434,-0.113281,-1.20752,1.937866,1.525879,0.152588,asphalt
-0.000488,-0.075195,-1.199707,4.272461,1.068115,0.518799,asphalt
-0.046387,0.008301,-0.890625,0.411987,0.091553,-0.427246,asphalt
-0.026611,0.033936,-0.805908,-1.708984,-1.754761,0.457764,asphalt
0.02417,-0.055908,-1.135498,2.838135,-3.14331,0.137329,asphalt
0.286133,0.02002,-0.995361,4.074097,-1.815796,-0.656128,asphalt
0.104004,-0.082275,-0.981934,0.244141,1.12915,0.549316,asphalt
-0.125488,-0.041992,-1.084229,1.00708,0.762939,2.960205,asphalt
-0.090088,-0.042969,-0.915039,3.784179,-0.228882,2.288818,asphalt
0.006104,-0.031982,-1.054688,2.487183,-0.228882,2.319336,asphalt
-0.036377,0.024658,-1.053223,2.822876,-1.739502,1.983642,asphalt
0.286621,0.048828,-1.159912,1.525879,-0.62561,2.761841,asphalt
-0.175293,-0.086426,-0.951172,-2.27356,0.289917,1.815796,asphalt
0.027344,-0.08667,-0.773438,-0.289917,-2.471924,1.998901,asphalt
-0.073242,-0.038086,-1.056152,4.714966,-1.296997,1.190186,asphalt
0.260498,-0.006104,-0.986572,6.347656,-1.449585,0.335693,asphalt
0.063721,-0.102539,-1.122314,2.609253,1.525879,0.350952,asphalt
-0.139648,0.0625,-0.993896,0.671387,0.213623,3.936767,asphalt
-0.022217,-0.117188,-1.192139,-0.030518,0.732422,4.119873,asphalt
0.010498,-0.15918,-1.037842,0.747681,-1.480102,1.281738,asphalt
0.073242,-0.041016,-0.75415,0.534058,-1.953125,1.12915,asphalt
0.070068,-0.163574,-1.131836,0.961304,-2.151489,2.059937,asphalt
0.198975,-0.073242,-1.074219,3.875732,-0.823975,2.883911,asphalt
0.087158,-0.032715,-0.904785,0.305176,1.098633,3.036499,asphalt
-0.099365,-0.080322,-1.048584,-3.341675,1.342773,2.761841,asphalt
-0.008545,-0.131836,-0.972168,1.51062,-0.106812,1.63269,asphalt
0.118652,0.034424,-1.028564,2.487183,1.113892,0.62561,asphalt
0.01001,-0.086426,-0.958496,-0.274658,2.01416,-2.319336,asphalt
-0.014648,0.034912,-0.844482,2.13623,-0.213623,-1.190186,asphalt
0.036133,-0.060547,-1.205811,3.326416,1.235962,-1.663208,asphalt
0.099365,0.007813,-0.931152,1.403808,1.495361,-1.89209,asphalt
0.112793,0.115723,-1.056641,-1.12915,0.991821,-0.701904,asphalt
-0.096924,-0.191895,-1.041016,1.098633,-0.656128,-2.807617,asphalt
0.276611,-0.016846,-0.993408,2.258301,-1.495361,-1.602173,asphalt
-0.00293,-0.039063,-1.12207,-1.098633,1.846313,-2.670288,asphalt
0.022705,-0.080566,-0.941895,-0.534058,-1.312256,0.015259,asphalt
0.022949,-0.073975,-0.851563,1.586914,-0.305176,1.022339,asphalt
0.092285,-0.037109,-1.058105,0.457764,-0.213623,0.686645,asphalt
-0.001221,-0.133057,-1.101318,0.213623,-0.12207,0.198364,asphalt
-0.112061,-0.099121,-0.862793,0.213623,-2.319336,-0.320435,asphalt
0.180908,-0.029785,-0.970459,0.366211,-2.655029,-0.656128,asphalt
0.240234,-0.095459,-1.171631,3.463745,1.434326,-1.617432,asphalt
-0.114014,-0.104248,-1.11499,0.976562,2.838135,-1.815796,asphalt
-0.215576,-0.067627,-0.980469,-0.808716,-0.396728,-2.105713,asphalt
0.181152,0.00708,-0.8396,0.518799,-2.044678,-3.189087,asphalt
0.122803,-0.003906,-1.020752,1.312256,0.747681,-4.165649,asphalt
-0.027588,0.020996,-1.062256,-0.961304,2.27356,-2.822876,asphalt
0.003174,-0.112793,-1.120605,-3.890991,1.464844,-1.00708,asphalt
0.088623,-0.021973,-0.742188,0.457764,2.410889,-1.190186,asphalt
-0.020996,-0.086426,-1.021729,2.426147,2.166748,-1.144409,asphalt
-0.063232,-0.061279,-1.017334,5.111694,0.50354,-1.541138,asphalt
0.130371,0.015137,-1.116455,3.189087,-0.50354,-1.174927,asphalt
0.11084,0.066162,-1.097168,-2.716064,1.602173,-1.846313,asphalt
-0.056885,-0.057373,-1.092773,-2.5177,1.144409,-2.655029,asphalt
-0.06958,-0.024902,-0.946289,-0.030518,-2.487183,-1.586914,asphalt
0.205811,-0.049561,-0.937012,-1.571655,-1.022339,-1.205444,asphalt
0.109619,-0.01001,-1.023438,-1.846313,1.00708,-1.327515,asphalt
0.008057,-0.178223,-0.875977,0.38147,1.342773,-1.144409,asphalt
-0.004639,0.028076,-0.920898,2.960205,2.105713,-2.044678,asphalt
-0.106201,-0.069092,-1.095947,4.318237,0.610352,-3.662109,asphalt
-0.000977,-0.013916,-1.155762,0.045776,-0.274658,-2.853393,asphalt
0.119141,-0.046387,-1.049561,-3.280639,0.595093,-1.403808,asphalt
0.071289,-0.076416,-0.836426,-1.342773,1.586914,-0.747681,asphalt
0.150391,0.087891,-0.808594,1.693725,0.564575,-1.00708,asphalt
0.026367,-0.149414,-1.255615,4.119873,2.868652,-1.022339,asphalt
-0.000732,0.050537,-1.145508,1.068115,3.005981,-1.663208,asphalt
-0.122803,-0.006104,-0.976318,-3.921509,0.259399,-1.617432,asphalt
0.120117,0.053711,-0.812988,-1.220703,0.457764,-2.777099,asphalt
0.143311,-0.064209,-1.02124,0.488281,1.419067,-3.799438,asphalt
-0.006836,-0.11792,-1.134766,0.900268,2.120972,-3.677368,asphalt
0.059814,-0.097412,-0.939209,2.365112,1.022339,-2.731323,asphalt
0.163574,0.110352,-0.86499,2.548218,2.685547,-3.295898,asphalt
-0.056152,0.036133,-1.257813,-0.793457,4.333496,-3.463745,asphalt
-0.116211,-0.12915,-1.038818,-1.63269,1.312256,-2.349854,asphalt
0.081299,0.080322,-0.7854,-0.823975,-1.647949,-0.869751,asphalt
0.238281,-0.10498,-1.155518,-0.854492,0.030518,-2.304077,asphalt
0.14209,-0.010498,-0.964355,1.037598,2.182007,-5.111694,asphalt
-0.011475,-0.116943,-0.980469,-0.442505,1.495361,-3.540039,asphalt
-0.054443,-0.035889,-1.127441,2.777099,1.38855,-1.190186,asphalt
0.018311,0.093994,-0.960938,0.88501,-0.305176,-3.585815,asphalt
0.097412,-0.004395,-0.761719,-2.182007,-0.762939,-6.637573,asphalt
