x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
-0.09082,-0.35083,-0.894775,2.731323,5.584716,0.900268,grass
-0.079834,-0.36084,-0.883301,3.295898,5.279541,1.571655,grass
-0.078369,-0.362549,-0.877197,3.952026,5.172729,2.334595,grass
-0.079346,-0.358643,-0.883301,4.669189,4.989624,3.204345,grass
-0.068604,-0.352783,-0.891357,5.493164,4.898071,4.180908,grass
-0.066406,-0.34668,-0.902344,5.905151,4.638672,5.142211,grass
-0.067139,-0.336914,-0.922119,5.981445,4.40979,6.240844,grass
-0.067627,-0.337646,-0.95459,5.889892,4.150391,7.156372,grass
-0.047852,-0.333496,-0.984375,5.569458,3.692627,7.93457,grass
-0.029053,-0.333008,-0.997314,4.989624,3.40271,8.804321,grass
-0.01001,-0.330322,-1.006104,4.211426,3.311157,9.567261,grass
0.013428,-0.32959,-1.007813,3.479004,3.555298,10.025024,grass
0.007813,-0.322266,-1.009033,2.89917,3.890991,10.421752,grass
-0.015625,-0.318359,-1.001465,2.227783,4.02832,10.620116,grass
-0.030029,-0.30249,-0.978271,1.541138,3.677368,10.57434,grass
-0.035645,-0.287109,-0.956055,0.900268,3.250122,10.57434,grass
-0.033936,-0.287842,-0.936035,-0.091553,2.914428,10.665893,grass
-0.027588,-0.291992,-0.918701,-0.976562,2.792358,10.940551,grass
-0.023682,-0.294678,-0.911621,-1.983642,2.975464,11.291503,grass
-0.02417,-0.300537,-0.899902,-2.838135,3.280639,11.70349,grass
-0.036865,-0.322998,-0.889404,-3.463745,3.540039,12.023925,grass
-0.032959,-0.349609,-0.883301,-3.585815,3.814697,12.130736,grass
-0.018799,-0.374023,-0.907959,-3.570556,4.302979,12.161254,grass
-0.000977,-0.433838,-0.91748,-3.067016,5.065917,12.390136,grass
-0.003906,-0.448486,-0.921631,-2.243042,5.966186,12.725829,grass
-0.03418,-0.450928,-0.97168,-1.419067,6.530761,12.451171,grass
-0.055664,-0.344238,-1.110352,-2.471924,5.966186,10.620116,grass
0.131348,-0.490234,-1.060303,0.595093,4.760742,9.841919,grass
0.05127,-0.444092,-0.997559,1.754761,5.828857,11.383056,grass
-0.035889,-0.445557,-0.949219,0.411987,6.072998,11.184691,grass
-0.072754,-0.402832,-0.928223,2.13623,4.989624,10.375976,grass
0.001709,-0.393799,-0.896729,3.219604,3.097534,9.857178,grass
0.005615,-0.366211,-0.892578,2.731323,2.548218,9.979248,grass
0.02832,-0.326416,-0.905273,2.746582,2.426147,10.498046,grass
0.062012,-0.327881,-0.912354,2.456665,2.349854,10.848998,grass
0.053955,-0.33374,-0.947754,1.678467,2.471924,10.726928,grass
0.036865,-0.337891,-0.974609,1.159668,2.13623,10.360717,grass
0.049072,-0.334229,-0.984619,0.137329,1.083374,9.597778,grass
0.065674,-0.352783,-1.005859,-0.839233,0.259399,8.651733,grass
0.056641,-0.348877,-1.044434,-1.770019,0.0,7.888793,grass
0.059814,-0.366455,-1.051758,-3.036499,-0.061035,6.820678,grass
0.086914,-0.385254,-1.040771,-4.180908,-0.198364,5.554199,grass
0.179688,-0.480713,-1.000732,-3.875732,-0.030518,4.776001,grass
0.079346,-0.463623,-0.966553,-3.40271,1.617432,4.562378,grass
0.036621,-0.506348,-0.994141,-4.150391,2.090454,2.685547,grass
0.11377,-0.437744,-1.039795,-3.173828,1.373291,0.488281,grass
0.08667,-0.494873,-1.042969,-2.471924,0.930786,-1.419067,grass
-0.023438,-0.527344,-0.985107,-0.579834,0.564575,-1.312256,grass
-0.073486,-0.489746,-0.986328,-0.473022,-0.183105,-1.602173,grass
-0.016113,-0.460938,-1.00415,-0.976562,-1.419067,-2.624511,grass
0.008789,-0.407227,-0.97168,-0.793457,-2.487183,-2.746582,grass
-0.054932,-0.365967,-0.971924,-1.983642,-3.280639,-2.105713,grass
-0.062012,-0.322998,-0.97583,-3.677368,-4.28772,-1.449585,grass
-0.023926,-0.278076,-0.961426,-5.401611,-4.760742,-0.564575,grass
-0.029541,-0.246094,-0.982422,-7.492065,-4.91333,0.732422,grass
-0.030273,-0.19751,-0.988525,-9.658813,-5.218505,1.861572,grass
-0.006836,-0.182861,-0.976563,-12.023925,-5.523681,2.63977,grass
0.01709,-0.158936,-0.971191,-14.434813,-5.737304,3.356933,grass
0.012451,-0.148682,-0.948975,-16.540527,-6.195068,4.074097,grass
-0.003906,-0.165283,-0.922852,-18.325806,-6.774902,4.699707,grass
-0.016846,-0.194336,-0.883057,-19.256592,-7.965087,4.989624,grass
0.000244,-0.218262,-0.86084,-19.40918,-10.055541,4.928589,grass
0.043457,-0.235596,-0.838379,-19.012451,-12.5885,4.119873,grass
0.107178,-0.239746,-0.819336,-18.493652,-15.014647,2.761841,grass
0.185791,-0.245605,-0.811523,-17.913818,-16.784668,0.869751,grass
0.215332,-0.283691,-0.806641,-17.028809,-17.272949,-0.656128,grass
0.254883,-0.340332,-0.803223,-15.686034,-17.318726,-2.243042,grass
0.25415,-0.425781,-0.840576,-13.259887,-16.586304,-4.318237,grass
0.128662,-0.369629,-0.933838,-10.681151,-14.617919,-5.935668,grass
0.136719,-0.420166,-0.973145,-5.889892,-12.313842,-6.149292,grass
0.02832,-0.418701,-0.958008,-2.288818,-9.094238,-7.568359,grass
-0.029297,-0.439941,-0.894775,-0.213623,-8.499146,-9.246826,grass
0.013672,-0.398682,-0.924805,1.89209,-8.300781,-11.383056,grass
-0.041504,-0.422363,-0.954102,1.846313,-7.659912,-13.290404,grass
0.040283,-0.410156,-0.984619,2.502441,-7.766723,-16.021729,grass
0.083008,-0.381348,-1.000977,1.998901,-6.881713,-18.447876,grass
0.065186,-0.36084,-0.972656,0.88501,-5.325317,-19.683838,grass
0.019287,-0.376465,-0.957031,-0.457764,-3.616333,-20.217894,grass
-0.014893,-0.407471,-0.978027,-1.770019,-1.861572,-20.400999,grass
-0.049072,-0.464355,-1.01123,-2.349854,-0.274658,-20.126341,grass
-0.137695,-0.520264,-1.056641,-2.5177,0.854492,-19.424438,grass
-0.219727,-0.537354,-1.10083,-2.532959,0.854492,-18.1427,grass
-0.20459,-0.532715,-1.093994,-2.63977,-0.091553,-16.967773,grass
-0.125244,-0.515137,-1.044922,-2.883911,-1.113892,-15.99121,grass
-0.040527,-0.518555,-0.965332,-3.204345,-1.449585,-14.86206,grass
-0.002441,-0.505859,-0.891113,-2.624511,-0.946045,-14.038085,grass
-0.021973,-0.484619,-0.82666,-1.739502,-0.305176,-13.656615,grass
-0.038574,-0.448975,-0.793457,-0.671387,0.061035,-13.351439,grass
-0.0625,-0.404541,-0.797119,0.442505,0.244141,-13.137816,grass
-0.085449,-0.383057,-0.811768,1.51062,0.167847,-13.183593,grass
-0.063965,-0.366211,-0.824951,2.609253,-0.152588,-13.336181,grass
-0.057617,-0.331787,-0.850342,3.799438,-0.015259,-12.847899,grass
-0.047363,-0.317139,-0.881348,4.455566,0.137329,-11.688231,grass
-0.03125,-0.281494,-0.92334,5.050659,0.198364,-10.299682,grass
-0.039307,-0.300781,-0.937988,5.493164,0.305176,-9.140015,grass
-0.025146,-0.293945,-0.942383,6.04248,0.396728,-8.651733,grass
-0.037354,-0.282715,-0.938477,5.66101,0.579834,-7.568359,grass
-0.064697,-0.287842,-0.960449,5.569458,1.205444,-6.103515,grass
-0.105713,-0.278564,-0.970703,5.187988,1.785278,-5.233764,grass
-0.099854,-0.296631,-0.963867,4.074097,2.426147,-4.699707,grass
-0.097412,-0.310791,-0.969482,3.219604,3.265381,-4.501343,grass
-0.124268,-0.325439,-0.958252,2.426147,4.043579,-4.547119,grass
-0.109863,-0.333496,-0.968506,1.434326,4.730225,-4.623413,grass
-0.067871,-0.341553,-0.995605,0.747681,5.142211,-4.562378,grass
-0.070313,-0.321045,-1.022949,0.045776,5.737304,-4.455566,grass
-0.112305,-0.308105,-1.039063,-1.403808,6.637573,-4.40979,grass
-0.137695,-0.286865,-1.033691,-3.082275,7.17163,-3.890991,grass
-0.115234,-0.251465,-1.030273,-5.020141,6.92749,-3.204345,grass
-0.077148,-0.240723,-1.000244,-6.698608,6.04248,-2.883911,grass
-0.084961,-0.238525,-0.964844,-8.605957,5.798339,-2.304077,grass
-0.091553,-0.246094,-0.939453,-10.330199,5.874633,-1.663208,grass
-0.04248,-0.293701,-0.922119,-11.230468,5.874633,-1.327515,grass
-0.003906,-0.361328,-0.919678,-10.940551,6.347656,-1.205444,grass
-0.003418,-0.44873,-0.901123,-9.338379,7.186889,-0.869751,grass
0.002441,-0.522461,-0.877441,-6.210327,8.056641,-0.732422,grass
-0.012939,-0.520508,-0.874268,-2.471924,8.712769,-0.823975,grass
-0.0896,-0.458496,-0.911377,-0.045776,9.20105,0.167847,grass
-0.03833,-0.438721,-0.936523,4.867554,8.987427,0.701904,grass
-0.052246,-0.388184,-0.927979,6.04248,8.377075,0.183105,grass
-0.018066,-0.422607,-0.912842,7.400512,6.713867,0.305176,grass
0.030273,-0.415283,-0.909668,10.45227,6.210327,0.457764,grass
-0.045166,-0.364014,-0.932861,10.375976,6.271362,1.571655,grass
-0.032471,-0.300049,-0.988037,10.45227,4.882813,1.998901,grass
0.004883,-0.254639,-1.013916,10.620116,3.173828,2.182007,grass
0.067139,-0.277832,-1.023193,9.521484,2.365112,3.189087,grass
0.0979,-0.26001,-1.026611,9.307861,2.27356,2.868652,grass
0.084473,-0.241455,-1.004395,6.805419,2.593994,3.02124,grass
0.089355,-0.215576,-1.029053,5.386352,3.341675,4.165649,grass
0.013184,-0.205322,-1.022461,3.936767,3.814697,4.669189,grass
0.019775,-0.222168,-0.990967,2.304077,3.570556,4.486084,grass
0.034668,-0.230957,-0.953857,0.564575,3.616333,4.333496,grass
-0.008057,-0.234863,-0.921875,-0.427246,3.936767,4.348755,grass
-0.007324,-0.258057,-0.901611,-0.823975,4.394531,4.562378,grass
-0.028076,-0.276855,-0.898682,-1.037598,5.050659,4.959106,grass
-0.063477,-0.293457,-0.907715,-0.88501,5.493164,5.004883,grass
-0.095459,-0.319336,-0.931885,-0.152588,5.310058,5.065917,grass
-0.111816,-0.332764,-0.952148,0.823975,4.714966,5.310058,grass
-0.104004,-0.327148,-0.973633,1.724243,3.860473,5.493164,grass
-0.074951,-0.326416,-0.984375,2.593994,2.868652,5.41687,grass
-0.017578,-0.327393,-1.002197,3.585815,1.953125,5.325317,grass
0.022705,-0.302979,-1.006348,4.470825,1.419067,5.798339,grass
0.036621,-0.298096,-0.999023,4.776001,1.51062,6.515502,grass
0.039795,-0.30127,-0.994629,4.699707,1.419067,6.973266,grass
0.030029,-0.296875,-0.981201,4.501343,1.190186,7.369995,grass
-0.006348,-0.334961,-0.960938,4.272461,0.823975,7.8125,grass
-0.004639,-0.385986,-0.943848,4.623413,0.0,7.919311,grass
0.02124,-0.430664,-0.917236,5.859375,-0.717163,7.797241,grass
0.042969,-0.462402,-0.877686,7.766723,-1.190186,7.873535,grass
0.037598,-0.430908,-0.859131,9.735107,-1.403808,9.002686,grass
0.006592,-0.466553,-0.834961,12.680053,-1.480102,9.689331,grass
0.042236,-0.432617,-0.828369,14.60266,-2.105713,8.865356,grass
0.071777,-0.43042,-0.864258,15.243529,-2.868652,7.949829,grass
0.109863,-0.416992,-0.911621,16.708374,-3.250122,6.393432,grass
0.0979,-0.421143,-0.930664,16.494751,-3.112793,4.852295,grass
0.094971,-0.401123,-0.962891,15.731811,-3.036499,3.570556,grass
0.072266,-0.392334,-0.970459,14.892577,-2.792358,2.563476,grass
0.062012,-0.386719,-0.952881,14.160155,-2.593994,1.586914,grass
0.042725,-0.375732,-0.942627,13.488769,-2.441406,0.671387,grass
0.032959,-0.363281,-0.945801,13.015746,-2.349854,-0.167847,grass
0.012451,-0.36499,-0.946777,12.786864,-2.365112,-0.671387,grass
-0.007324,-0.362549,-0.95752,12.420653,-2.197266,-1.037598,grass
-0.020752,-0.35083,-0.966309,12.039184,-2.120972,-1.083374,grass
-0.019287,-0.346436,-0.962402,11.535644,-2.120972,-0.839233,grass
0.010254,-0.377197,-0.959961,11.383056,-1.89209,-0.488281,grass
0.035889,-0.341553,-0.987793,10.650634,-1.419067,-0.534058,grass
0.014648,-0.312988,-1.033936,9.109497,-0.396728,0.244141,grass
-0.000977,-0.281982,-1.069092,7.797241,0.88501,0.747681,grass
-0.016846,-0.270264,-1.076172,5.828857,1.968384,0.808716,grass
-0.043701,-0.257813,-1.071777,3.311157,2.349854,0.656128,grass
-0.063232,-0.249756,-1.042725,1.083374,2.349854,0.427246,grass
-0.076172,-0.244385,-1.020508,-1.022339,2.151489,0.167847,grass
-0.060547,-0.254883,-0.999268,-3.265381,1.708984,0.061035,grass
-0.035645,-0.276367,-0.96582,-5.187988,1.296997,0.213623,grass
-0.024414,-0.300049,-0.937012,-6.561279,0.991821,0.518799,grass
0.000488,-0.328369,-0.914795,-7.293701,0.701904,0.717163,grass
0.031494,-0.369629,-0.907227,-7.446289,0.549316,1.159668,grass
0.016357,-0.416992,-0.90918,-6.912231,0.62561,1.907349,grass
-0.005615,-0.477051,-0.917969,-5.737304,0.640869,2.822876,grass
-0.02002,-0.555176,-0.906738,-4.089355,0.274658,4.104614,grass
-0.045898,-0.593994,-0.870117,-1.968384,-0.656128,5.706787,grass
-0.071289,-0.626953,-0.853516,0.518799,-1.663208,6.820678,grass
-0.059326,-0.635498,-0.863525,3.356933,-2.944946,7.141113,grass
-0.007568,-0.616699,-0.885986,6.103515,-3.723144,6.942749,grass
0.024414,-0.565186,-0.914307,8.392334,-3.479004,6.347656,grass
0.051758,-0.385986,-0.952881,8.651733,-2.609253,4.882813,grass
0.129883,-0.554932,-0.924072,9.216309,-1.724243,2.39563,grass
0.015869,-0.515869,-0.855713,13.397216,0.549316,3.601074,grass
-0.045166,-0.539795,-0.847412,12.481688,2.929687,3.829956,grass
-0.054688,-0.501221,-0.898682,13.275146,4.547119,2.502441,grass
-0.006104,-0.472412,-0.897705,14.526366,5.462646,1.190186,grass
-0.043701,-0.434082,-0.943604,14.541625,5.752563,-0.015259,grass
-0.070557,-0.376953,-0.976563,14.495849,5.493164,-1.525879,grass
-0.001465,-0.359131,-0.950684,13.748168,5.264282,-2.944946,grass
0.012695,-0.348633,-0.94165,13.046264,5.737304,-3.494262,grass
-0.00293,-0.340332,-0.936523,12.832641,6.393432,-3.723144,grass
0.079834,-0.44165,-0.891846,12.908935,7.110595,-3.845215,grass
-0.060791,-0.503418,-0.864258,15.731811,8.743286,-1.998901,grass
-0.140869,-0.324219,-1.004883,14.72473,8.81958,-0.930786,grass
-0.026123,-0.283936,-1.14917,12.908935,6.591796,-3.509521,grass
0.04541,-0.265869,-1.033691,13.748168,4.79126,-4.592896,grass
-0.02124,-0.233154,-1.008789,12.023925,4.333496,-3.219604,grass
-0.017578,-0.203613,-1.027344,8.560181,3.753662,-2.700805,grass
0.100586,-0.205811,-0.95459,6.851196,3.204345,-2.410889,grass
0.094482,-0.217285,-0.959961,5.279541,3.067016,-1.312256,grass
0.019775,-0.21582,-0.983643,3.860473,2.212524,-0.854492,grass
0.071533,-0.216797,-0.952637,2.624511,0.839233,-1.312256,grass
0.105957,-0.209717,-0.963135,1.296997,0.198364,-1.38855,grass
0.062012,-0.196777,-0.985352,0.228882,-0.045776,-1.174927,grass
0.045166,-0.177002,-0.966797,-1.052856,-0.50354,-1.052856,grass
0.056152,-0.160645,-0.943848,-2.929687,-0.900268,-0.732422,grass
0.043213,-0.142578,-0.937744,-4.852295,-1.113892,-0.442505,grass
0.023193,-0.128418,-0.930664,-6.881713,-1.739502,-0.259399,grass
-0.000244,-0.122314,-0.906738,-9.262085,-2.990722,-0.289917,grass
-0.001465,-0.123047,-0.879639,-11.856078,-4.516602,-0.671387,grass
0.042725,-0.128174,-0.873291,-14.404296,-6.149292,-1.464844,grass
0.073242,-0.17041,-0.862793,-16.616821,-7.385253,-2.319336,grass
0.074707,-0.236572,-0.877686,-18.1427,-8.270264,-2.960205,grass
0.083008,-0.313232,-0.921631,-18.783569,-9.017944,-3.280639,grass
0.076172,-0.374023,-0.95166,-18.035889,-9.490967,-3.723144,grass
0.104004,-0.428467,-0.957275,-16.693115,-9.994507,-5.294799,grass
0.18457,-0.515869,-0.95459,-14.068603,-10.0708,-8.071899,grass
0.253418,-0.52832,-0.970703,-10.284423,-8.651733,-11.093139,grass
0.164307,-0.396973,-0.963379,-7.232666,-5.310058,-12.222289,grass
-0.003418,-0.390869,-0.864502,-6.500244,-1.922607,-10.330199,grass
-0.132568,-0.404053,-0.859619,-6.240844,-0.213623,-8.865356,grass
-0.155762,-0.358154,-0.948242,-5.401611,-0.854492,-9.002686,grass
-0.075684,-0.41748,-0.966064,-5.218505,-2.39563,-10.345458,grass
0.065186,-0.492188,-0.977783,-5.722045,-2.960205,-11.672973,grass
0.122559,-0.516602,-0.970947,-7.17163,-1.312256,-11.779784,grass
0.067139,-0.548828,-0.95459,-8.361816,1.647949,-11.047362,grass
-0.05835,-0.540039,-0.985596,-9.246826,4.043579,-9.872437,grass
-0.163086,-0.504395,-1.011963,-9.811401,4.226685,-9.231567,grass
-0.140137,-0.515625,-0.983643,-8.865356,3.02124,-9.155273,grass
-0.152344,-0.569336,-0.905029,-7.324218,1.754761,-8.605957,grass
-0.109131,-0.575928,-0.849365,-4.776001,0.198364,-7.247924,grass
-0.048584,-0.556396,-0.828369,-2.029419,-0.991821,-5.554199,grass
0.001465,-0.48584,-0.858643,-0.366211,-1.693725,-4.211426,grass
0.023926,-0.432129,-0.90625,0.762939,-1.831055,-3.265381,grass
0.085449,-0.484131,-0.9104,1.907349,-1.449585,-2.471924,grass
0.063965,-0.443115,-0.876465,3.677368,-0.350952,-3.829956,grass
0.070801,-0.451416,-0.893311,1.220703,0.198364,-4.104614,grass
0.079346,-0.436768,-0.939209,3.128052,2.456665,-2.410889,grass
-0.090576,-0.36792,-1.009521,1.052856,5.203247,-1.419067,grass
-0.095215,-0.346924,-1.076172,0.366211,4.959106,-0.808716,grass
-0.063477,-0.260986,-1.098877,-1.754761,4.074097,-2.01416,grass
-0.053467,-0.251953,-1.048828,-5.0354,2.777099,-3.860473,grass
-0.009277,-0.249512,-0.967529,-7.308959,1.770019,-4.959106,grass
0.009766,-0.306641,-0.914795,-9.674072,1.602173,-5.294799,grass
-0.019775,-0.333984,-0.874756,-11.718749,1.449585,-4.989624,grass
-0.062744,-0.433594,-0.869873,-12.115478,0.701904,-4.180908,grass
-0.039063,-0.508789,-0.932373,-10.086059,-0.366211,-3.234863,grass
-0.050781,-0.553955,-0.930664,-6.408691,-0.900268,-1.296997,grass
-0.05127,-0.55127,-0.882813,-2.380371,-1.327515,1.373291,grass
-0.046143,-0.51001,-0.853516,0.778198,-2.090454,4.135132,grass
-0.045654,-0.451904,-0.840088,2.914428,-3.40271,5.66101,grass
-0.012451,-0.440186,-0.859863,4.562378,-5.203247,5.981445,grass
0.027832,-0.419922,-0.864014,5.966186,-6.576538,5.630493,grass
0.072021,-0.435059,-0.871582,7.324218,-6.378173,5.569458,grass
0.147949,-0.533447,-0.861816,9.628296,-4.257202,6.576538,grass
0.020264,-0.525146,-0.859131,12.054442,-0.656128,8.728027,grass
-0.118896,-0.463379,-0.938232,13.015746,1.037598,8.377075,grass
-0.080811,-0.3125,-1.05249,11.444091,-0.274658,6.118774,grass
-0.081055,-0.284912,-1.141846,9.857178,-1.449585,4.669189,grass
-0.054688,-0.244873,-1.118164,7.369995,-1.785278,4.257202,grass
-0.05542,-0.201172,-1.075439,3.585815,-1.541138,3.860473,grass
-0.016113,-0.179443,-1.0354,0.762939,-0.991821,4.165649,grass
0.005127,-0.177002,-0.971436,-1.754761,-0.152588,4.440308,grass
-0.018799,-0.183838,-0.928955,-4.257202,0.335693,4.516602,grass
-0.033447,-0.219482,-0.913086,-6.072998,0.045776,4.302979,grass
-0.033203,-0.274414,-0.929932,-7.293701,-0.488281,4.058838,grass
-0.034424,-0.320557,-0.976074,-7.659912,-1.327515,3.90625,grass
-0.038818,-0.377686,-1.015625,-6.576538,-2.304077,4.470825,grass
-0.032715,-0.411133,-1.043213,-5.203247,-2.624511,5.737304,grass
-0.046875,-0.418457,-1.039307,-3.997802,-2.197266,7.110595,grass
-0.035889,-0.424805,-0.995117,-2.227783,-1.708984,8.422852,grass
0.07666,-0.434814,-0.960449,-0.488281,-1.602173,9.292603,grass
0.011963,-0.358643,-0.968018,0.030518,-0.839233,8.712769,grass
-0.024902,-0.342285,-0.95459,0.793457,0.457764,7.827758,grass
0.009521,-0.318359,-0.933838,1.815796,1.647949,7.125854,grass
-0.060791,-0.315186,-0.923828,2.700805,2.944946,6.149292,grass
-0.088867,-0.314697,-0.891846,3.097534,3.265381,5.294799,grass
-0.057129,-0.335449,-0.903076,3.784179,2.975464,4.760742,grass
-0.029541,-0.346924,-0.922119,4.516602,3.097534,4.440308,grass
-0.029541,-0.33252,-0.938232,4.714966,3.326416,4.745483,grass
-0.048828,-0.305908,-0.959961,4.486084,3.570556,5.767822,grass
-0.070557,-0.279541,-0.980225,3.662109,3.692627,7.095336,grass
-0.061279,-0.259277,-0.991211,2.349854,3.280639,8.300781,grass
-0.039551,-0.234131,-0.97998,0.396728,2.746582,9.033203,grass
-0.02832,-0.25415,-1.018066,-1.907349,2.151489,9.567261,grass
-0.021729,-0.267334,-0.992676,-4.150391,1.480102,9.735107,grass
0.003662,-0.34668,-1.01001,-5.966186,0.488281,9.368896,grass
0.040283,-0.392822,-0.9646,-6.958007,-0.396728,8.346558,grass
0.106689,-0.470947,-0.94043,-6.713867,-0.534058,7.339477,grass
0.046387,-0.44458,-0.935059,-5.981445,0.305176,7.080078,grass
0.01709,-0.515381,-0.912842,-5.065917,1.342773,8.346558,grass
0.031738,-0.475098,-0.914551,-2.487183,2.731323,8.361816,grass
-0.111572,-0.452881,-0.875,-2.182007,3.509521,8.544922,grass
-0.111816,-0.41748,-0.851318,-0.762939,2.975464,9.063721,grass
-0.117188,-0.368164,-0.8479,-0.152588,2.929687,9.82666,grass
-0.143066,-0.466797,-0.823486,-0.045776,2.838135,10.711669,grass
-0.015137,-0.392334,-0.820801,1.663208,2.258301,9.82666,grass
-0.009521,-0.368652,-0.909424,-0.534058,2.258301,10.040282,grass
0.052002,-0.350098,-0.986328,0.061035,3.082275,10.940551,grass
0.041992,-0.35083,-0.974121,0.0,4.302979,11.032104,grass
0.00293,-0.370117,-0.97168,-0.396728,5.050659,10.19287,grass
0.000488,-0.41626,-0.913086,0.732422,6.011962,8.834839,grass
0.049316,-0.426758,-0.869873,1.953125,6.210327,7.568359,grass
-0.017334,-0.419922,-0.869141,2.63977,6.607055,6.515502,grass
-0.049316,-0.436035,-0.875977,3.417969,7.324218,5.493164,grass
-0.02832,-0.421387,-0.908936,4.135132,7.492065,4.714966,grass
-0.03418,-0.395508,-0.949707,4.02832,7.446289,4.348755,grass
-0.037109,-0.347412,-0.976563,3.52478,7.110595,4.119873,grass
-0.029541,-0.29248,-1.02832,2.685547,6.225585,3.952026,grass
0.014893,-0.274658,-1.031738,1.754761,5.172729,3.799438,grass
0.030762,-0.265381,-0.991211,0.518799,4.653931,4.28772,grass
0.018311,-0.297363,-0.938721,-1.190186,4.394531,4.91333,grass
0.023193,-0.308594,-0.916504,-2.63977,4.104614,5.966186,grass
0.038574,-0.47876,-0.901611,-3.387451,3.921509,7.003784,grass
-0.049316,-0.398682,-0.932129,-1.647949,4.272461,9.994507,grass
-0.04834,-0.304932,-1.057373,-6.744384,3.189087,9.307861,grass
0.044922,-0.283447,-1.096924,-8.651733,1.144409,7.04956,grass
0.077881,-0.264648,-1.017822,-9.674072,0.0,6.149292,grass
0.019775,-0.340088,-0.990479,-11.810302,0.0,6.347656,grass
-0.064697,-0.41626,-0.974365,-13.076781,-0.12207,8.132935,grass
-0.095215,-0.501221,-0.917969,-11.58142,-1.12915,10.131835,grass
-0.088867,-0.525879,-0.931152,-8.178711,-3.128052,11.154174,grass
-0.015869,-0.557861,-0.927002,-4.516602,-5.050659,10.69641,grass
0.046143,-0.536133,-0.876221,-0.961304,-5.645751,10.437011,grass
0.07373,-0.487305,-0.869629,1.586914,-5.310058,10.0708,grass
0.083252,-0.381104,-0.91333,3.295898,-4.562378,9.109497,grass
0.128174,-0.425537,-0.887451,4.638672,-3.768921,7.507324,grass
0.113281,-0.395752,-0.843506,7.17163,-2.182007,7.034301,grass
0.090576,-0.388916,-0.858643,7.705688,-0.457764,6.16455,grass
0.039551,-0.327393,-0.879395,8.666992,0.595093,4.821777,grass
0.063477,-0.34082,-0.86084,8.987427,0.88501,2.838135,grass
0.119873,-0.524414,-0.849365,11.489867,1.617432,1.861572,grass
-0.110352,-0.28833,-0.962646,13.519286,3.463745,3.494262,grass
-0.123779,-0.168945,-1.221436,8.621216,1.205444,0.244141,grass
0.025146,-0.188477,-1.190674,8.087158,-2.380371,-3.433227,grass
0.01123,-0.139648,-1.120361,6.16455,-3.585815,-4.165649,grass
0.020996,-0.122803,-1.164307,-0.183105,-3.814697,-5.0354,grass
0.109131,-0.131836,-1.076172,-3.799438,-3.463745,-5.020141,grass
0.037109,-0.114014,-1.044189,-6.729125,-2.380371,-4.333496,grass
0.016113,-0.097168,-1.067139,-11.062621,-1.953125,-4.348755,grass
0.057373,-0.093262,-0.99585,-14.755248,-1.495361,-4.837036,grass
0.041016,-0.116455,-0.95752,-17.51709,-0.732422,-4.943848,grass
0.076904,-0.193359,-1.010254,-19.287109,0.061035,-5.41687,grass
0.081787,-0.320313,-1.045166,-18.722534,1.251221,-6.744384,grass
0.012695,-0.425049,-1.005127,-15.716552,2.151489,-7.751464,grass
-0.07666,-0.477539,-1.00415,-12.374877,2.243042,-7.156372,grass
-0.126221,-0.431396,-0.988525,-9.689331,1.708984,-5.172729,grass
-0.04834,-0.478027,-0.912109,-7.5531,0.869751,-3.952026,grass
0.070068,-0.422363,-0.908203,-6.439209,0.244141,-3.64685,grass
-0.005859,-0.407471,-0.916504,-6.225585,0.030518,-3.311157,grass
-0.033936,-0.416016,-0.865723,-5.020141,-1.693725,-3.814697,grass
-0.019287,-0.369141,-0.849854,-6.134033,-3.875732,-4.058838,grass
0.000488,-0.393555,-0.84082,-5.905151,-5.126953,-3.753662,grass
0.07959,-0.38208,-0.825684,-4.928589,-5.569458,-3.860473,grass
0.076904,-0.394043,-0.848633,-4.760742,-5.0354,-3.585815,grass
0.060791,-0.433594,-0.878662,-3.555298,-4.318237,-3.982544,grass
0.07373,-0.447754,-0.892578,-2.13623,-3.40271,-4.806519,grass
0.049316,-0.483154,-0.881836,-0.62561,-2.548218,-5.279541,grass
0.029053,-0.522217,-0.878662,2.105713,-1.754761,-5.630493,grass
0.005615,-0.529297,-0.872559,5.569458,-1.251221,-5.722045,grass
-0.021729,-0.510254,-0.851318,8.926392,-1.419067,-6.103515,grass
-0.041504,-0.458496,-0.840576,11.154174,-2.090454,-7.003784,grass
-0.029297,-0.411133,-0.849854,11.96289,-3.326416,-8.056641,grass
0.003662,-0.371582,-0.911377,12.176513,-4.043579,-8.69751,grass
0.021484,-0.33374,-0.978271,11.734008,-4.074097,-8.666992,grass
0.075684,-0.311035,-1.041748,10.665893,-3.204345,-7.980346,grass
0.047363,-0.368896,-1.039063,9.857178,-1.89209,-7.705688,grass
0.006592,-0.361572,-1.027344,9.811401,-1.190186,-9.231567,grass
0.067383,-0.297607,-1.039063,7.095336,-1.12915,-9.536743,grass
0.003418,-0.283691,-1.089844,5.462646,0.579834,-8.758545,grass
-0.090332,-0.284424,-1.043457,4.318237,1.663208,-8.605957,grass
-0.03833,-0.310547,-1.01123,2.700805,1.00708,-8.773804,grass
-0.034912,-0.30542,-1.009277,1.022339,0.518799,-8.81958,grass
-0.101563,-0.294189,-0.979492,0.183105,0.396728,-8.621216,grass
