Timestamp,x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
2024-03-20 10:13:37.200,0.041016,-0.204834,-1.28125,0.778198,0.62561,-0.595093,asphalt
2024-03-20 10:13:37.209,0.124268,0.26709,-1.043213,0.717163,-0.061035,-0.88501,asphalt
2024-03-20 10:13:37.220,0.066162,-0.110596,-0.790039,-5.53894,1.586914,-2.044678,asphalt
2024-03-20 10:13:37.229,-0.076172,0.04248,-0.985596,-2.731323,1.693725,0.38147,asphalt
2024-03-20 10:13:37.240,-0.063721,-0.157227,-1.127441,-0.762939,0.534058,-0.961304,asphalt
2024-03-20 10:13:37.250,0.00293,-0.059082,-0.787598,-0.320435,-0.686645,-0.869751,asphalt
2024-03-20 10:13:37.259,-0.037109,0.061035,-0.865967,-0.595093,-1.770019,1.480102,asphalt
2024-03-20 10:13:37.270,0.1521,-0.14917,-1.179199,2.960205,0.457764,0.900268,asphalt
2024-03-20 10:13:37.279,0.087891,0.077637,-1.000488,3.219604,0.854492,1.281738,asphalt
2024-03-20 10:13:37.290,-0.026611,-0.067383,-1.049072,-1.876831,3.738403,4.302979,asphalt
2024-03-20 10:13:37.299,-0.102783,-0.143799,-1.148438,1.266479,4.272461,2.838135,asphalt
2024-03-20 10:13:37.310,-0.139648,0.024658,-0.919678,0.244141,1.785278,1.89209,asphalt
2024-03-20 10:13:37.319,0.085205,0.009033,-0.94873,-0.808716,0.442505,1.113892,asphalt
2024-03-20 10:13:37.330,0.058594,-0.062012,-0.944336,1.556396,0.701904,-0.030518,asphalt
2024-03-20 10:13:37.340,-0.035889,-0.170166,-0.869141,1.434326,0.595093,0.961304,asphalt
2024-03-20 10:13:37.349,-0.015381,0.07666,-1.281738,5.142211,1.190186,4.196167,asphalt
2024-03-20 10:13:37.360,0.147217,0.129639,-1.140137,2.349854,1.159668,1.983642,asphalt
2024-03-20 10:13:37.369,-0.050781,0.013184,-0.673096,-3.616333,0.961304,1.113892,asphalt
2024-03-20 10:13:37.380,0.074463,-0.171631,-1.015625,2.029419,0.991821,4.257202,asphalt
2024-03-20 10:13:37.389,-0.015625,-0.03418,-1.108154,3.40271,3.097534,3.753662,asphalt
2024-03-20 10:13:37.400,0.003418,0.055664,-0.976074,0.061035,2.182007,3.173828,asphalt
2024-03-20 10:13:37.409,-0.044922,0.016357,-1.092041,1.495361,1.571655,4.699707,asphalt
2024-03-20 10:13:37.419,0.044434,0.078613,-1.026855,0.198364,1.00708,1.983642,asphalt
2024-03-20 10:13:37.430,-0.010254,-0.036865,-0.986084,-1.464844,1.022339,1.098633,asphalt
2024-03-20 10:13:37.439,0.043701,-0.059326,-1.075684,-0.335693,0.778198,3.128052,asphalt
2024-03-20 10:13:37.450,-0.093506,0.061279,-0.98877,-0.12207,1.190186,3.341675,asphalt
2024-03-20 10:13:37.459,0.05542,-0.082031,-0.962402,-1.022339,-0.076294,2.029419,asphalt
2024-03-20 10:13:37.470,0.126465,0.02002,-1.092773,1.419067,0.411987,3.112793,asphalt
2024-03-20 10:13:37.479,0.006592,-0.007324,-1.092041,-1.159668,0.88501,2.151489,asphalt
2024-03-20 10:13:37.490,-0.006104,0.072266,-0.852295,-1.815796,-0.671387,1.754761,asphalt
2024-03-20 10:13:37.500,0.083252,-0.112793,-0.968262,-0.198364,-0.88501,3.295898,asphalt
2024-03-20 10:13:37.509,-0.074463,-0.029541,-0.927246,-0.213623,-0.091553,4.730225,asphalt
2024-03-20 10:13:37.520,0.115479,-0.059326,-1.234863,-0.137329,-0.564575,4.638672,asphalt
2024-03-20 10:13:37.529,0.094971,0.052979,-0.998291,1.739502,0.915527,3.250122,asphalt
2024-03-20 10:13:37.540,-0.095215,0.04126,-0.926758,-4.302979,-0.289917,2.914428,asphalt
2024-03-20 10:13:37.549,-0.01416,-0.05542,-0.95459,-0.747681,-2.13623,4.379272,asphalt
2024-03-20 10:13:37.560,0.072998,-0.025391,-1.110596,0.564575,-1.358032,3.936767,asphalt
2024-03-20 10:13:37.569,-0.005615,0.027344,-1.020752,-1.63269,-0.900268,2.975464,asphalt
2024-03-20 10:13:37.580,0.078369,0.153809,-1.021729,-0.228882,-2.670288,1.602173,asphalt
2024-03-20 10:13:37.590,0.219238,-0.169189,-1.04126,-1.983642,-1.052856,1.770019,asphalt
2024-03-20 10:13:37.599,-0.166016,0.099609,-0.866943,-1.876831,-1.312256,3.417969,asphalt
2024-03-20 10:13:37.610,0.098145,-0.183594,-1.012695,0.747681,-2.578735,3.189087,asphalt
